,principal component 1,principal component 2,artists
1628,-1.661462889,-0.834685987,The Beach Boys
1629,-1.325392176,-0.009133185,The Beach Boys
1630,1.805907918,-1.043567068,Bob Dylan
1631,1.483729178,-0.682265863,Bob Dylan
1632,-1.098318263,-0.869270033,The Beatles
1633,-1.869122408,-0.685597491,The Beach Boys
1634,-0.794238982,-0.86748414,Johnny Cash
1635,-1.673527016,-0.431188216,The Beatles
1636,2.005929469,-0.788591098,Bob Dylan
1637,-0.775349731,-0.157858228,The Beatles
1638,2.94100453,-0.005766337,Bob Dylan
1639,-1.788993976,0.169100998,The Beatles
1640,0.755635826,-1.606730147,The Beatles
1641,0.344658112,-0.542294993,The Beatles
1642,-0.462828191,-0.578125281,The Beatles
1643,-0.235558914,-1.441094072,The Beatles
1644,2.779099328,-0.960882775,Bob Dylan
1645,-0.236635563,-1.575862437,Elvis Presley
1646,0.468849385,-0.230452943,The Beatles
1647,0.292200396,-0.821518912,The Beach Boys
1648,0.137428586,-1.544312981,The Beatles
1649,0.27267072,0.119753359,The Beach Boys
1650,-1.370562379,0.154309201,The Beatles
1651,-0.813945562,-0.730482205,The Beatles
1652,-1.209443285,-0.169427459,The Beatles
1653,3.581490172,-0.375543996,Elvis Presley
1654,-1.022463603,0.566277572,The Beatles
1655,-1.629647976,-1.355409453,The Beach Boys
1656,3.671739144,0.34278256,Frank Sinatra
1657,3.002562198,-0.89302517,Bob Dylan
1658,0.895164735,-0.466424726,Bob Dylan
1659,-0.943013235,-0.569338388,The Beatles
1660,-1.027846236,-0.333325222,Elvis Presley
1661,0.083996031,-0.633210944,The Beach Boys
1662,-0.35704504,-0.244883004,Elvis Presley
1663,-1.169554569,-0.959200906,The Beatles
1664,-0.530827151,-0.617223454,The Beatles
1665,-1.650054146,-0.680940223,Johnny Cash
1666,-0.246326978,-0.401564341,Elvis Presley
1667,0.783399808,-0.219643864,Johnny Cash
1668,1.754740614,-1.516991079,Bob Dylan
1669,-1.144660147,1.478451679,The Beatles
1670,0.532256717,-0.974351691,The Beatles
1671,0.455294318,0.007051299,Bob Dylan
1672,-0.815452829,-0.558017947,The Beach Boys
1673,-0.527670257,0.303315853,The Beach Boys
1674,-2.063233055,-0.488902544,The Beatles
1675,0.237622542,-1.786323685,The Beatles
1676,-1.150543286,-0.944650264,The Beatles
1677,2.178343197,-1.423721424,Johnny Cash
1678,-1.853095296,0.51928104,The Beatles
1679,1.219300571,-1.059621634,Frank Sinatra
1680,0.410260605,-1.364825754,The Beatles
1681,0.392809138,-1.219325839,The Beatles
1682,-1.300729122,-1.356077953,The Beatles
1683,-2.225810401,-0.412492824,The Beach Boys
1684,-0.761941565,-1.444085062,The Beatles
1685,-1.577697939,-1.235245926,The Beatles
1686,-0.727259901,-0.155689487,The Beatles
1687,-1.072627254,-0.745169343,Johnny Cash
1688,-1.625757012,-0.346547067,The Beach Boys
1689,0.866799478,-0.780292225,Bob Dylan
1690,2.498878948,-1.16062102,Bob Dylan
1691,3.581306873,0.978322494,Frank Sinatra
1692,4.399279848,0.425525047,Frank Sinatra
1693,-0.899815899,0.856611162,The Beatles
1694,-2.124439136,0.323308952,The Beatles
1695,-0.577466386,-1.225923834,The Beatles
1696,-0.721898321,-0.628046927,The Beatles
1697,-1.652264112,0.177620811,The Beatles
1698,0.228459162,-0.317171687,Johnny Cash
1699,2.332975803,-0.162285317,The Beatles
1700,-2.598953375,-0.982993362,The Rolling Stones
1701,0.267628269,-1.074422133,The Beatles
1702,-0.312825829,-0.324541043,Bob Dylan
1703,-1.323442497,-0.742257529,The Beatles
1704,-0.108841773,0.299629853,The Beatles
1705,-0.957401848,-0.488057401,The Beach Boys
1706,0.78698603,-1.11478853,The Beatles
1707,-2.118075857,0.103888591,The Beatles
1708,-0.067074096,0.812084575,The Beatles
1709,-1.138668991,-0.273707542,The Beatles
1710,-1.801183707,-0.817240192,The Beatles
1711,1.138473857,0.81706603,Bob Dylan
1712,-0.716819219,-1.52787851,The Beatles
1713,0.341276034,-1.983044732,The Beatles
1714,-0.787787046,-1.444534163,The Beatles
1715,-0.43283822,-0.211862161,The Beatles
1716,3.401724417,0.387657036,Frank Sinatra
1717,-0.966986604,0.074951868,Bob Dylan
1718,-1.309407686,-0.225228054,The Beatles
1719,-1.688601409,-0.602162237,The Beach Boys
1720,-1.344196214,0.101959819,The Beatles
1721,-1.95328092,-0.134892764,The Beatles
1722,1.130487335,0.613170701,Frank Sinatra
1723,0.41730233,0.209210371,The Rolling Stones
1724,-2.3411458,0.137939893,The Rolling Stones
1725,1.032612304,-0.029757689,Frank Sinatra
1726,1.505711322,-1.190947588,Bob Dylan
1727,-0.32577306,-0.259128974,The Rolling Stones
1728,-1.585520483,-0.272634221,The Beatles
1729,0.149915307,0.274602691,Bob Dylan
1730,-1.118666803,-0.521218388,The Beatles
1731,-2.030667927,-0.331214525,The Beach Boys
1732,-0.769642766,-0.650063562,The Beatles
1733,-0.718049079,-0.419534711,The Beatles
1734,-1.355371398,-0.779769938,The Beatles
1735,-1.641063589,-1.075095165,The Beatles
1736,-1.636336527,1.248515567,The Rolling Stones
1737,-0.342455233,-0.22236482,The Beach Boys
1738,-0.384220436,-0.394211004,The Beach Boys
1739,0.322196259,-0.802712845,The Beatles
1740,0.451388685,-0.281952756,Frank Sinatra
1741,0.657725023,0.362044103,Frank Sinatra
1742,-0.453355522,-0.186369647,The Beatles
1743,-1.794141996,-0.956275329,The Beach Boys
1744,-0.585628005,-1.167002789,The Rolling Stones
1745,-2.29096112,0.877098087,The Rolling Stones
1746,0.903014221,-1.141771132,The Beatles
1747,-0.45541551,-0.184215366,The Beatles
1748,-0.84765294,-0.522863614,The Beatles
1749,-2.331884965,0.791400464,The Rolling Stones
1750,-1.471925938,0.415168629,The Beatles
1751,-0.343530476,-1.505627931,The Beatles
1752,1.877891698,0.523642975,The Beatles
1753,-2.086935266,-0.308912091,The Beatles
1754,-0.659495866,-0.089347538,The Beach Boys
1755,-0.924228041,1.898475211,The Beatles
1756,0.458792321,-0.256263696,Frank Sinatra
1757,-0.992570715,2.54767491,Bob Dylan
1758,-1.284618397,3.247109685,Bob Dylan
1759,-1.228263872,2.350278572,The Beatles
1760,-0.92032289,-0.816300679,Bob Dylan
1761,-0.065047502,-0.565330752,The Beach Boys
1762,-0.743901135,-0.497306473,The Rolling Stones
1763,-0.460603818,-0.883308992,Bob Dylan
1764,0.829347919,-0.654980311,The Beach Boys
1765,-0.010403168,-0.332115459,The Beatles
1766,-0.014885443,0.37820674,The Beach Boys
1767,0.680989042,0.350942787,The Beatles
1768,0.266597551,-0.130206978,The Beatles
1769,-0.996107069,-0.757550097,The Beatles
1770,0.614741075,3.136029329,The Beatles
1771,-0.637989976,-0.65415836,The Beatles
1772,-0.229470107,-0.15990258,The Beatles
1773,-0.489913554,1.016259618,The Beatles
1774,-1.124812176,0.163886127,The Beatles
1775,-1.114235951,1.636981318,The Beatles
1776,0.620515616,-1.369820616,The Beatles
1777,0.630044953,-0.555034264,The Rolling Stones
1778,1.935495594,-0.149179603,The Beatles
1779,-0.848273902,-1.118428675,The Beatles
1780,0.29687978,1.463250236,The Beatles
1781,-0.167344517,-0.405343808,The Beatles
1782,-0.82956309,-0.434497039,The Beatles
1783,1.473869131,-0.016226823,The Beatles
1784,0.28101545,0.462443052,The Beach Boys
1785,-0.641796422,-0.946040396,The Beatles
1786,1.895924865,-1.566202794,The Beatles
1787,-0.929593024,-0.93135676,The Rolling Stones
1788,-0.904834475,0.900823928,Johnny Cash
1789,-2.216349365,-1.471882991,The Beatles
1790,-1.122084812,0.04155589,The Beatles
1791,-1.860514266,0.421427593,The Beatles
1792,0.328791321,-1.717682399,The Beatles
1793,-0.012432936,0.871137066,The Beatles
1794,-1.396809843,5.117845242,The Beatles
1795,-1.271752959,1.080272063,Johnny Cash
1796,0.245547623,-0.915206664,The Beatles
1797,0.105118183,0.330897872,The Beatles
1798,-1.971558512,0.077358522,The Rolling Stones
1799,-0.377273092,-0.600362978,Elvis Presley
1800,0.024806496,0.323853798,The Beatles
1801,-2.332330624,0.928969807,The Beatles
1802,2.637265137,-0.253868272,The Beatles
1803,0.534361113,-0.568043763,The Beatles
1804,-1.000257388,-0.526092189,The Beatles
1805,1.998518025,-0.518296537,The Beatles
1806,-0.92978979,1.187412677,The Beatles
1807,-0.493413172,0.146186931,The Beatles
1808,0.145215573,0.879226946,The Beatles
1809,-0.60188583,-0.444542203,The Rolling Stones
1810,-1.345666848,1.822165592,Led Zeppelin
1811,-0.905374181,-0.396030156,Led Zeppelin
1812,-1.269083803,-0.431578924,Led Zeppelin
1813,1.247059623,-0.101144481,Frank Sinatra
1814,0.577644659,0.492366436,The Beatles
1815,0.5565796,0.473489633,The Rolling Stones
1816,-0.460206146,0.2990488,Elvis Presley
1817,-1.297542559,1.165160921,The Beatles
1818,0.120098357,0.615107344,Led Zeppelin
1819,-1.094476749,0.814170639,Led Zeppelin
1820,1.780057186,-0.090261503,The Beatles
1821,0.844190543,0.852245248,Led Zeppelin
1822,-0.097623552,-0.673356619,Johnny Cash
1823,2.042033935,-0.125222815,Bob Dylan
1824,-0.816468518,-0.849702219,The Beatles
1825,-0.434125566,-0.43429166,The Beatles
1826,-0.188030533,0.779035398,The Beatles
1827,0.766288299,-0.151689252,Led Zeppelin
1828,-0.499695335,0.479882931,The Rolling Stones
1829,-0.222957387,-1.530954554,The Beatles
1830,2.33858327,0.186562857,The Beatles
1831,0.695040484,1.38506812,The Beatles
1832,1.911798396,0.737358606,Led Zeppelin
1833,-1.27730629,-0.082050638,The Beatles
1834,2.106622419,-0.408520521,Elvis Presley
1835,2.175445286,0.434629561,The Beatles
1836,-0.274004828,-0.086283825,The Rolling Stones
1837,1.342378159,0.482761514,Led Zeppelin
1838,-0.469671898,0.380939016,The Beatles
1839,-1.887845828,0.134364221,The Rolling Stones
1840,0.879219091,-0.283074577,Led Zeppelin
1841,-1.6954658,-0.876078203,The Beatles
1842,-0.164247431,-0.206458812,Led Zeppelin
1843,-0.585026467,1.641268983,Led Zeppelin
1844,-2.278513498,2.134801845,The Beatles
1845,-1.855138827,0.600328262,Led Zeppelin
1846,0.504495771,0.101912037,The Beatles
1847,1.403631147,-1.7849039,Johnny Cash
1848,0.194343933,0.196005328,The Beatles
1849,1.366097611,0.724117005,Led Zeppelin
1850,-0.51566518,0.40862737,The Beatles
1851,-0.489325867,-0.503743494,Bob Dylan
1852,1.404475302,0.255828993,The Beatles
1853,0.416150761,0.643250184,Led Zeppelin
1854,2.199523894,0.70807921,Led Zeppelin
1855,1.826183586,0.190849168,Led Zeppelin
1856,-1.192844643,-0.03256266,Led Zeppelin
1857,0.777531351,0.324486687,The Rolling Stones
1858,-2.846854733,-1.018379411,The Rolling Stones
1859,2.230752525,-1.147436258,Led Zeppelin
1860,-1.678970538,-0.054145611,The Rolling Stones
1861,-1.851663424,-0.999741278,The Rolling Stones
1862,1.81275357,0.342520471,Led Zeppelin
1863,-2.164726442,0.659028536,Led Zeppelin
1864,-1.600275188,1.351288629,Led Zeppelin
1865,2.450853765,-1.21011028,Led Zeppelin
1866,-2.262694475,-0.530015452,The Rolling Stones
1867,-0.173276355,-1.458908664,Johnny Cash
1868,0.297851387,0.487679078,The Rolling Stones
1869,2.230752525,-1.147436258,Led Zeppelin
1870,-2.257720879,0.230825147,The Rolling Stones
1871,-0.990064875,0.103457159,The Rolling Stones
1872,0.684372594,0.489581867,Bob Dylan
1873,-1.65217394,0.751825265,The Beatles
1874,-1.898042301,-0.550353862,Elvis Presley
1875,0.617668304,-1.579789662,The Beatles
1876,-0.027916496,0.100493894,The Rolling Stones
1877,-1.672257192,0.230743308,Led Zeppelin
1878,0.557175483,0.384404819,Led Zeppelin
1879,-1.417355236,-0.251629523,The Beatles
1880,-0.744670451,0.194976944,The Beatles
1881,1.451942634,0.39318581,Led Zeppelin
1882,-1.404882351,-0.421074717,The Beatles
1883,-1.577639806,0.136918272,Led Zeppelin
1884,-0.810749694,0.09213737,Led Zeppelin
1885,0.980588476,1.75917298,Johnny Cash
1886,-2.372760444,-0.213935234,The Rolling Stones
1887,0.363410211,-0.546639902,Led Zeppelin
1888,0.256722281,-0.217815343,Bob Dylan
1889,1.498455258,-0.753521496,Bob Dylan
1890,-0.171655096,-0.736699547,Led Zeppelin
1891,1.281270215,-0.603698348,Led Zeppelin
1892,-1.996545621,-0.924372451,The Beach Boys
1893,-1.728424927,-0.40354383,Led Zeppelin
1894,-1.907418446,0.025592318,Bob Dylan
1895,-2.457928514,-1.85178412,The Rolling Stones
1896,-2.129239161,-1.151733458,The Rolling Stones
1897,-1.844880391,-0.26202649,Led Zeppelin
1898,-0.696574918,-0.259001372,Johnny Cash
1899,-1.327012612,-0.959848859,Led Zeppelin
1900,0.355410761,-0.039978931,Frank Sinatra
1901,-3.066941602,-0.724141048,The Rolling Stones
1902,-2.360331421,0.310675211,The Rolling Stones
1903,-0.804646249,-0.21298156,Led Zeppelin
1904,-1.817454897,-1.008891944,Johnny Cash
1905,-2.574387301,-1.531314405,Eminem
1906,-2.601767355,-2.114907292,Eminem
1907,-0.970530412,0.51474989,The Beatles
1908,-1.694227504,-0.000692401,The Beatles
1909,-2.450362422,0.024536674,Eminem
1910,-2.110837904,-0.857876651,Eminem
1911,-2.023576802,-0.499021423,The Beatles
1912,-1.993519817,-0.929659204,The Beatles
1913,-2.776963745,-1.240578806,Eminem
1914,0.927239017,-0.421552512,Johnny Cash
1915,-3.235439938,-1.492757715,Eminem
1916,-2.078388835,0.435259201,Eminem
1917,-0.840474793,0.306757938,Eminem
1918,-1.341339023,0.083812164,Eminem
1919,-1.958042573,0.374674421,Eminem
1920,-2.036907243,1.541088293,Eminem
1921,-0.150398603,-1.632637998,Johnny Cash
1922,-0.147235693,-0.295468109,The Beach Boys
1923,-2.70704033,1.423785326,Drake
1924,-1.708805415,-0.7050613,Eminem
1925,-3.051517633,-0.904346359,Eminem
1926,-2.82747849,1.301651071,Drake
1927,-2.518026786,-0.888519764,Eminem
1928,2.077681528,-0.416978039,Drake
1929,-0.890234149,-0.227358053,Drake
1930,2.896668123,-0.018009299,Drake
1931,-1.689552225,-0.898615344,The Beach Boys
1932,-3.039113321,1.472324131,Eminem
1933,-1.750321935,0.846142993,Drake
1934,-1.390230166,-1.139892576,Drake
1935,0.658953941,-1.22048221,Drake
1936,-1.836383426,-1.349713477,Drake
1937,-0.2490172,-1.074300966,Drake
1938,-0.723579808,0.092158573,Drake
1939,-1.443579132,-0.980358396,Drake
1940,-2.138397143,-0.655763688,Drake
1941,-1.624154368,-0.273296347,Drake
1942,-1.07410839,-1.929242306,Drake
1943,-1.325944173,-1.869659485,Drake
1944,2.419278631,1.645062731,Frank Sinatra
1945,2.581190118,1.37732616,Frank Sinatra
1946,3.995042073,-0.076451749,Frank Sinatra
1947,1.277370609,0.873801974,Frank Sinatra
1948,3.676205301,0.687673324,Frank Sinatra
1949,2.335397363,1.709668558,Frank Sinatra
1950,0.560711767,-1.08508407,Frank Sinatra
1951,2.798711554,0.769407074,Frank Sinatra
1952,0.283916755,-2.069279814,Johnny Cash
1953,0.832373934,-0.915610183,Frank Sinatra
1954,0.104914587,-1.06377019,Frank Sinatra
1955,2.603003719,-0.016973019,Frank Sinatra
1956,-0.366975696,-1.115503113,Johnny Cash
1957,3.189139735,0.476968042,Frank Sinatra
1958,2.098238193,-0.379547675,Johnny Cash
1959,0.983159134,-0.58762803,Frank Sinatra
1960,1.487390554,-0.910210681,Frank Sinatra
1961,-0.273431285,-0.756883817,Elvis Presley
1962,-1.143834225,-1.134022807,Elvis Presley
1963,1.515880467,-0.644957204,Frank Sinatra
1964,3.046091921,-0.440328973,Elvis Presley
1965,-1.34414718,-1.290323069,Elvis Presley
1966,-1.09183038,-1.331405068,Elvis Presley
1967,0.989343254,-1.173459817,Frank Sinatra
1968,1.310604399,-0.454703528,Frank Sinatra
1969,1.334920103,-0.335398934,Frank Sinatra
1970,1.236438881,-1.008826622,Frank Sinatra
1971,-0.894765179,-0.145261199,Elvis Presley
1972,1.674789945,-0.630624295,Elvis Presley
1973,1.148530121,-1.052859064,Frank Sinatra
1974,1.322278633,-0.701239838,Frank Sinatra
1975,2.573109478,-0.076546843,Elvis Presley
1976,-1.238168342,-1.036194294,Elvis Presley
1977,3.830127472,-0.091089969,Elvis Presley
1978,2.084441886,-1.106380704,Frank Sinatra
1979,4.017251593,0.037843927,Elvis Presley
1980,0.9424637,-0.411845193,Frank Sinatra
1981,-0.98295428,0.963543843,Elvis Presley
1982,3.538142234,0.782875118,Frank Sinatra
1983,0.190502812,-0.850582954,Frank Sinatra
1984,-0.020027827,-1.265192132,Johnny Cash
1985,1.087374144,-1.763105573,Elvis Presley
1986,0.352697042,-0.19487007,Frank Sinatra
1987,0.177567882,-1.067800366,Elvis Presley
1988,3.43584868,-0.3596895,Elvis Presley
1989,2.763409108,-0.668484985,Elvis Presley
1990,-0.455173394,-1.07704503,Elvis Presley
1991,0.392977703,-0.266685047,Elvis Presley
1992,1.751678891,-0.207042296,Elvis Presley
1993,3.556637842,-0.36679535,Elvis Presley
1994,-1.022884524,-0.829790378,Johnny Cash
1995,1.08239579,-0.779587611,Frank Sinatra
1996,-1.223008791,-2.193913143,Johnny Cash
1997,0.270973831,-1.040119163,Frank Sinatra
1998,-0.434901641,-1.032995454,Elvis Presley
1999,0.040158107,-1.582672138,Johnny Cash
2000,-0.367174481,-1.699044822,Elvis Presley
2001,2.907863437,-1.02742732,Elvis Presley
2002,-0.895789264,-0.581222529,Elvis Presley
2003,0.160978491,-0.922772035,Frank Sinatra
2004,-1.368754214,-0.201093789,Elvis Presley
2005,0.339775502,-0.776746774,Elvis Presley
2006,1.000296505,-0.621561426,Frank Sinatra
2007,-0.541679361,0.501780005,Elvis Presley
2008,-0.070636046,-1.774219576,Elvis Presley
2009,3.091154089,-0.918261288,Elvis Presley
2010,0.595407861,-0.5482565,Elvis Presley
2011,1.410615241,-2.330981889,Elvis Presley
2012,-0.397408019,0.223424075,Frank Sinatra
2013,2.996562411,0.554624748,Frank Sinatra
2014,1.326708193,-1.625384358,Elvis Presley
2015,2.559869652,-0.87672659,Elvis Presley
2016,2.758599811,0.35772772,Elvis Presley
2017,2.941146441,-0.121305474,Elvis Presley
2018,-0.361304,-1.609081786,Elvis Presley
2019,-1.048623003,0.226161304,Elvis Presley
2020,1.33011101,-0.683048683,Elvis Presley
2021,-0.367676383,-0.934341228,Elvis Presley
2022,3.018159538,-0.818952867,Elvis Presley
2023,-0.485731032,-0.422441407,Elvis Presley
2024,0.914892613,-1.156360977,Frank Sinatra
2025,0.731268721,-0.681689929,Frank Sinatra
2026,1.841349359,-0.193436739,Frank Sinatra
2027,1.696940053,-1.038510151,Frank Sinatra
2028,0.913711951,0.06521748,Bob Dylan
2029,-0.23406257,-0.661926152,Bob Dylan
2030,0.105074843,-0.043130591,Frank Sinatra
2031,0.64745623,-0.658595734,Bob Dylan
2032,-0.009864045,-1.113679477,Bob Dylan
2033,-1.065102348,-0.715406348,The Beatles
2034,-1.75600476,-0.403040476,The Beatles
2035,-1.329141759,-0.242811937,The Beatles
2036,0.164955681,-0.274113225,Elvis Presley
2037,-1.464224867,-1.356443168,The Beatles
2038,1.466729344,-1.458793767,Elvis Presley
2039,1.313104945,-0.278243854,The Beatles
2040,-0.73955234,-1.432254429,The Beatles
2041,-0.508973663,-0.494731257,The Beatles
2042,-1.730081039,0.460445792,The Beatles
2043,1.71277973,-1.889996543,Bob Dylan
2044,2.024025885,-0.684460295,Bob Dylan
2045,-1.57272897,-0.405344539,The Beatles
2046,-0.082760363,-1.134512356,The Beach Boys
2047,2.59296531,-0.328446652,Bob Dylan
2048,1.430074663,-0.713187127,Bob Dylan
2049,1.627422852,-1.21476149,Bob Dylan
2050,0.863315141,-1.817439059,Bob Dylan
2051,0.037810153,-0.882922868,Bob Dylan
2052,-2.111554216,-0.325949414,The Beatles
2053,-1.042592268,0.316315446,The Beatles
2054,-1.225265964,0.32556971,The Beatles
2055,-2.127694651,-0.948886585,The Beatles
2056,0.205156716,-1.051911555,The Beatles
2057,1.290346883,-1.459725744,Bob Dylan
2058,-0.61422077,-1.384957171,The Beatles
2059,-1.78380071,0.836454065,The Beatles
2060,-1.201273509,-1.357657835,The Beatles
2061,0.957391375,-1.220803981,Johnny Cash
2062,2.720309148,-0.395239011,Bob Dylan
2063,-1.603154188,0.235684127,The Beatles
2064,-1.11730213,-0.988002573,The Beatles
2065,1.741301257,0.047545948,Bob Dylan
2066,-1.422536016,-1.122776982,The Beatles
2067,-1.271553543,-0.281352656,The Rolling Stones
2068,1.342285152,-1.442851798,Bob Dylan
2069,-0.561369849,-0.788830072,The Beatles
2070,1.862043985,0.132372528,Bob Dylan
2071,0.547661238,0.729983759,Bob Dylan
2072,0.831474633,-0.438136032,Bob Dylan
2073,0.412516517,0.602335099,Bob Dylan
2074,-0.896965469,-1.049199843,The Beatles
